run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	bam_ftp
ERR1726721	SAMEA2656975	ERX1796524	PRJEB4352	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/001/ERR1726721/ERR1726721_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/001/ERR1726721/ERR1726721_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726721/AHX_BAXIOSF_5_1_C0D4GACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726721/AHX_BAXIOSF_5_2_C0D4GACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/001/ERR1726721	
ERR1726726	SAMEA2730769	ERX1796749	PRJEB4352	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/006/ERR1726726/ERR1726726_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/006/ERR1726726/ERR1726726_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726726/AHX_ALDIOSF_8_1_C2DK7ACXX.IND6_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726726/AHX_ALDIOSF_8_2_C2DK7ACXX.IND6_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/006/ERR1726726	
ERR1726728	SAMEA2731380	ERX1796730	PRJEB4352	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/008/ERR1726728/ERR1726728_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/008/ERR1726728/ERR1726728_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726728/AHX_BNTIOSF_4_1_C0Y8HACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726728/AHX_BNTIOSF_4_2_C0Y8HACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/008/ERR1726728	
ERR1726729	SAMEA2730898	ERX1796650	PRJEB4352	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/009/ERR1726729/ERR1726729_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/009/ERR1726729/ERR1726729_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726729/AHX_BDHIOSF_6_1_C0KPAACXX.IND11_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726729/AHX_BDHIOSF_6_2_C0KPAACXX.IND11_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/009/ERR1726729	
ERR1726732	SAMEA2622393	ERX1796770	PRJEB4352	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/002/ERR1726732/ERR1726732_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/002/ERR1726732/ERR1726732_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726732/AHX_BCVIOSF_2_1_D0YG5ACXX.IND5_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726732/AHX_BCVIOSF_2_2_D0YG5ACXX.IND5_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/002/ERR1726732	
ERR1726734	SAMEA2656963	ERX1796514	PRJEB4352	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/004/ERR1726734/ERR1726734_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/004/ERR1726734/ERR1726734_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726734/AHX_AVQIOSF_4_1_D0U5MACXX.IND9_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726734/AHX_AVQIOSF_4_2_D0U5MACXX.IND9_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/004/ERR1726734	
ERR1726743	SAMEA2657048	ERX1796843	PRJEB4352	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/003/ERR1726743/ERR1726743_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/003/ERR1726743/ERR1726743_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726743/AHX_AEGIOSF_6_1_C2FGHACXX.IND7_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726743/AHX_AEGIOSF_6_2_C2FGHACXX.IND7_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/003/ERR1726743	
ERR1726746	SAMEA2657052	ERX1796951	PRJEB4352	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/006/ERR1726746/ERR1726746_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/006/ERR1726746/ERR1726746_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726746/AHX_AIMIOSF_4_1_D2C56ACXX.IND5_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726746/AHX_AIMIOSF_4_2_D2C56ACXX.IND5_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/006/ERR1726746	
ERR1726750	SAMEA2732980	ERX1796803	PRJEB4352	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/000/ERR1726750/ERR1726750_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/000/ERR1726750/ERR1726750_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726750/AHX_BGVIOSF_8_1_D0YL9ACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726750/AHX_BGVIOSF_8_2_D0YL9ACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/000/ERR1726750	
ERR1726751	SAMEA2657001	ERX1796578	PRJEB4352	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/001/ERR1726751/ERR1726751_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/001/ERR1726751/ERR1726751_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726751/AHX_AFEIOSF_7_1_C7T36ACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726751/AHX_AFEIOSF_7_2_C7T36ACXX.IND8_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/001/ERR1726751	
ERR1726756	SAMEA2623989	ERX1796870	PRJEB4352	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/006/ERR1726756/ERR1726756_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/006/ERR1726756/ERR1726756_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726756/AHX_CHFIOSF_4_1_C2420ACXX.IND15_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726756/AHX_CHFIOSF_4_2_C2420ACXX.IND15_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/006/ERR1726756	
ERR1726758	SAMEA2732399	ERX1796529	PRJEB4352	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/008/ERR1726758/ERR1726758_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/008/ERR1726758/ERR1726758_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726758/AHX_CGNIOSF_4_1_C2MG2ACXX.IND14_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726758/AHX_CGNIOSF_4_2_C2MG2ACXX.IND14_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/008/ERR1726758	
ERR1726760	SAMEA2622343	ERX1796651	PRJEB4352	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/000/ERR1726760/ERR1726760_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/000/ERR1726760/ERR1726760_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726760/AHX_ANPIOSF_8_1_C0KU9ACXX.IND9_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726760/AHX_ANPIOSF_8_2_C0KU9ACXX.IND9_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/000/ERR1726760	
ERR1726761	SAMEA2623946	ERX1796712	PRJEB4352	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/001/ERR1726761/ERR1726761_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/001/ERR1726761/ERR1726761_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726761/AHX_CGVIOSF_4_1_D25F8ACXX.IND18_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726761/AHX_CGVIOSF_4_2_D25F8ACXX.IND18_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/001/ERR1726761	
ERR1726762	SAMEA2622719	ERX1796627	PRJEB4352	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/002/ERR1726762/ERR1726762_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/002/ERR1726762/ERR1726762_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726762/AHX_BBFIOSF_4_1_D0HW5ACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726762/AHX_BBFIOSF_4_2_D0HW5ACXX.IND8_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/002/ERR1726762	
ERR1726771	SAMEA2622490	ERX1796780	PRJEB4352	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/001/ERR1726771/ERR1726771_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/001/ERR1726771/ERR1726771_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726771/AHX_AXTIOSF_3_1_C0D15ACXX.IND5_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726771/AHX_AXTIOSF_3_2_C0D15ACXX.IND5_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/001/ERR1726771	
ERR1726772	SAMEA2731851	ERX1796567	PRJEB4352	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/002/ERR1726772/ERR1726772_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/002/ERR1726772/ERR1726772_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726772/AHX_CEPIOSF_1_1_D2BT6ACXX.IND1_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726772/AHX_CEPIOSF_1_2_D2BT6ACXX.IND1_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/002/ERR1726772	
ERR1726776	SAMEA2732594	ERX1796945	PRJEB4352	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/006/ERR1726776/ERR1726776_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/006/ERR1726776/ERR1726776_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726776/AHX_BXAIOSF_5_1_C2AL4ACXX.IND7_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726776/AHX_BXAIOSF_5_2_C2AL4ACXX.IND7_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/006/ERR1726776	
ERR1726778	SAMEA2732026	ERX1796581	PRJEB4352	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/008/ERR1726778/ERR1726778_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/008/ERR1726778/ERR1726778_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726778/AHX_BINIOSF_8_1_C1K7JACXX.IND20_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726778/AHX_BINIOSF_8_2_C1K7JACXX.IND20_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/008/ERR1726778	
ERR1726780	SAMEA2657101	ERX1796756	PRJEB4352	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/000/ERR1726780/ERR1726780_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/000/ERR1726780/ERR1726780_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726780/AHX_AMPIOSF_6_1_C7T36ACXX.IND7_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726780/AHX_AMPIOSF_6_2_C7T36ACXX.IND7_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/000/ERR1726780	
ERR1726782	SAMEA2732736	ERX1796707	PRJEB4352	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/002/ERR1726782/ERR1726782_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/002/ERR1726782/ERR1726782_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726782/AHX_BTMIOSF_4_1_C2FJDACXX.IND9_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726782/AHX_BTMIOSF_4_2_C2FJDACXX.IND9_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/002/ERR1726782	
ERR1726783	SAMEA2732073	ERX1796588	PRJEB4352	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/003/ERR1726783/ERR1726783_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/003/ERR1726783/ERR1726783_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726783/AHX_CFCIOSF_1_1_C1JGAACXX.IND11_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726783/AHX_CFCIOSF_1_2_C1JGAACXX.IND11_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/003/ERR1726783	
ERR1726785	SAMEA2731720	ERX1796506	PRJEB4352	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/005/ERR1726785/ERR1726785_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/005/ERR1726785/ERR1726785_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726785/AHX_BETIOSF_4_1_D0Y4RACXX.IND4_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726785/AHX_BETIOSF_4_2_D0Y4RACXX.IND4_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/005/ERR1726785	
ERR1726788	SAMEA2657008	ERX1796585	PRJEB4352	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/008/ERR1726788/ERR1726788_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/008/ERR1726788/ERR1726788_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726788/AHX_ANEIOSF_7_1_D2C56ACXX.IND6_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726788/AHX_ANEIOSF_7_2_D2C56ACXX.IND6_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/008/ERR1726788	
ERR1726794	SAMEA2657060	ERX1796787	PRJEB4352	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/004/ERR1726794/ERR1726794_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/004/ERR1726794/ERR1726794_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726794/AHX_AGPIOSF_8_1_C29F2ACXX.IND4_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726794/AHX_AGPIOSF_8_2_C29F2ACXX.IND4_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/004/ERR1726794	
ERR1726795	SAMEA2731987	ERX1796617	PRJEB4352	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/005/ERR1726795/ERR1726795_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/005/ERR1726795/ERR1726795_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726795/AHX_BFRIOSF_8_1_C0GT6ACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726795/AHX_BFRIOSF_8_2_C0GT6ACXX.IND3_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/005/ERR1726795	
ERR1726799	SAMEA2732362	ERX1796954	PRJEB4352	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/009/ERR1726799/ERR1726799_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/009/ERR1726799/ERR1726799_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726799/AHX_BQTIOSF_4_1_D14NGACXX.IND10_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726799/AHX_BQTIOSF_4_2_D14NGACXX.IND10_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/009/ERR1726799	
ERR1726800	SAMEA2656992	ERX1796920	PRJEB4352	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/000/ERR1726800/ERR1726800_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/000/ERR1726800/ERR1726800_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726800/AHX_ALNIOSF_4_1_C7T36ACXX.IND9_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726800/AHX_ALNIOSF_4_2_C7T36ACXX.IND9_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/000/ERR1726800	
ERR1726807	SAMEA2622324	ERX1796928	PRJEB4352	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/007/ERR1726807/ERR1726807_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/007/ERR1726807/ERR1726807_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726807/AHX_ANGIOSF_1_1_D2CBEACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726807/AHX_ANGIOSF_1_2_D2CBEACXX.IND8_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/007/ERR1726807	
ERR1726810	SAMEA2731167	ERX1796670	PRJEB4352	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/000/ERR1726810/ERR1726810_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/000/ERR1726810/ERR1726810_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726810/AHX_BMGIOSF_7_1_C0UW4ACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726810/AHX_BMGIOSF_7_2_C0UW4ACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/000/ERR1726810	
ERR1726811	SAMEA2657107	ERX1796903	PRJEB4352	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/001/ERR1726811/ERR1726811_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/001/ERR1726811/ERR1726811_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726811/AHX_ADLIOSF_1_1_C0KEEACXX.IND4_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726811/AHX_ADLIOSF_1_2_C0KEEACXX.IND4_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/001/ERR1726811	
ERR1726814	SAMEA2730472	ERX1796621	PRJEB4352	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/004/ERR1726814/ERR1726814_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/004/ERR1726814/ERR1726814_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726814/AHX_BFDIOSF_2_1_C7RY5ACXX.IND7_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726814/AHX_BFDIOSF_2_2_C7RY5ACXX.IND7_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/004/ERR1726814	
ERR1726818	SAMEA2732797	ERX1796637	PRJEB4352	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/008/ERR1726818/ERR1726818_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/008/ERR1726818/ERR1726818_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726818/AHX_BTEIOSF_4_1_D2C6KACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726818/AHX_BTEIOSF_4_2_D2C6KACXX.IND3_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/008/ERR1726818	
ERR1726820	SAMEA2657016	ERX1796820	PRJEB4352	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/000/ERR1726820/ERR1726820_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/000/ERR1726820/ERR1726820_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726820/AHX_AILIOSF_3_1_D2C56ACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726820/AHX_AILIOSF_3_2_D2C56ACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/000/ERR1726820	
ERR1726829	SAMEA2620959	ERX1796842	PRJEB4352	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/009/ERR1726829/ERR1726829_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/009/ERR1726829/ERR1726829_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726829/AHX_ALRIOSW_5_1_C7CFLACXX.IND25_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726829/AHX_ALRIOSW_5_2_C7CFLACXX.IND25_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/009/ERR1726829	
ERR1726832	SAMEA2657004	ERX1796701	PRJEB4352	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/002/ERR1726832/ERR1726832_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/002/ERR1726832/ERR1726832_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726832/AHX_AITIOSF_7_1_D14MKACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726832/AHX_AITIOSF_7_2_D14MKACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/002/ERR1726832	
ERR1726834	SAMEA2731613	ERX1796857	PRJEB4352	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/004/ERR1726834/ERR1726834_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/004/ERR1726834/ERR1726834_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726834/AHX_BIHIOSF_3_1_C1K7JACXX.IND16_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726834/AHX_BIHIOSF_3_2_C1K7JACXX.IND16_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/004/ERR1726834	
ERR1726836	SAMEA2657048	ERX1796882	PRJEB4352	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/006/ERR1726836/ERR1726836_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/006/ERR1726836/ERR1726836_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726836/AHX_AEGIOSF_4_1_C0RBKACXX.IND7_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726836/AHX_AEGIOSF_4_2_C0RBKACXX.IND7_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/006/ERR1726836	
ERR1726841	SAMEA2656991	ERX1796646	PRJEB4352	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/001/ERR1726841/ERR1726841_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/001/ERR1726841/ERR1726841_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726841/AHX_ANRIOSF_5_1_C084LACXX.IND10_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726841/AHX_ANRIOSF_5_2_C084LACXX.IND10_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/001/ERR1726841	
ERR1726843	SAMEA2657098	ERX1796890	PRJEB4352	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/003/ERR1726843/ERR1726843_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/003/ERR1726843/ERR1726843_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726843/AHX_AGQIOSF_8_1_C29F2ACXX.IND12_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726843/AHX_AGQIOSF_8_2_C29F2ACXX.IND12_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/003/ERR1726843	
ERR1726844	SAMEA2657106	ERX1796915	PRJEB4352	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/004/ERR1726844/ERR1726844_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/004/ERR1726844/ERR1726844_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726844/AHX_AIIIOSF_7_1_C070GACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1726844/AHX_AIIIOSF_7_2_C070GACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/004/ERR1726844	
