tara_barcode_num	sra_acc_num	sra_biosample_acc_num	sra_run_acc_num	sra_exp_acc_num	sra_study_acc_num	biosample_acc_num	ena_acc_num	tara_station	env_ontology	latitude	longitude	date_time	size_low_thresh	size_high_thresh	ocean_id	longhurst_code	longhurst_biome	bathy_depth	dist_to_coastline	depth	depth_min	depth_max	temperature	salinity	density	chl_a	dO2	DIN	NO2	FeT	PO4	SiO2
TARA_N000000327	ERS488695	SAMEA2619917	ERR868463	ERX948042	PRJEB4352	SAMEA2619917	ERS488695	TARA_034	[SRF] surface water layer (ENVO:00010504)	18.445	39.884	2010-01-20	0.8	5	(RS) Red Sea [MRGID:4264]	(REDS) Red Sea, Persian Gulf Province [MRGID:21474]	Coastal Biome	1367	141.76623359233577	5	3	7	27.635025	38.64	25.2559	0.137257	183.84625	0.029	0.011	0.001387755	0.144	2.6405
TARA_Y100000004	ERS488658	SAMEA2619888	ERR594328	ERX552240	PRJEB1788	SAMEA2619888	ERS488658	TARA_034	[SRF] surface water layer (ENVO:00010504)	18.445	39.884	2010-01-20	0.1	0.22	(RS) Red Sea [MRGID:4264]	(REDS) Red Sea, Persian Gulf Province [MRGID:21474]	Coastal Biome	1367	141.76623359233577	5	3	7	27.635025	38.64	25.2559	0.137257	183.84625	0.029	0.011	0.001387755	0.144	2.6405
TARA_R100000005	ERS488673	SAMEA2619903	ERR594368	ERX552335	PRJEB4419	SAMEA2619903	ERS488673	TARA_034	[SRF] surface water layer (ENVO:00010504)	18.445	39.884	2010-01-20	<0.22	0.22	(RS) Red Sea [MRGID:4264]	(REDS) Red Sea, Persian Gulf Province [MRGID:21474]	Coastal Biome	1367	141.76623359233577	5	3	7	27.635025	38.64	25.2559	0.137257	183.84625	0.029	0.011	0.001387755	0.144	2.6405
TARA_R100000005	ERS488673	SAMEA2619903	ERR594370	ERX552315	PRJEB4419	SAMEA2619903	ERS488673	TARA_034	[SRF] surface water layer (ENVO:00010504)	18.445	39.884	2010-01-20	<0.22	0.22	(RS) Red Sea [MRGID:4264]	(REDS) Red Sea, Persian Gulf Province [MRGID:21474]	Coastal Biome	1367	141.76623359233577	5	3	7	27.635025	38.64	25.2559	0.137257	183.84625	0.029	0.011	0.001387755	0.144	2.6405
TARA_B100000003	ERS488649	SAMEA2619879	ERR598991	ERX555978	PRJEB1787	SAMEA2619879	ERS488649	TARA_034	[SRF] surface water layer (ENVO:00010504)	18.445	39.884	2010-01-20	0.22	1.6	(RS) Red Sea [MRGID:4264]	(REDS) Red Sea, Persian Gulf Province [MRGID:21474]	Coastal Biome	1367	141.76623359233577	5	3	7	27.635025	38.64	25.2559	0.137257	183.84625	0.029	0.011	0.001387755	0.144	2.6405
TARA_B100000003	ERS488649	SAMEA2619879	ERR598959	ERX555909	PRJEB1787	SAMEA2619879	ERS488649	TARA_034	[SRF] surface water layer (ENVO:00010504)	18.445	39.884	2010-01-20	0.22	1.6	(RS) Red Sea [MRGID:4264]	(REDS) Red Sea, Persian Gulf Province [MRGID:21474]	Coastal Biome	1367	141.76623359233577	5	3	7	27.635025	38.64	25.2559	0.137257	183.84625	0.029	0.011	0.001387755	0.144	2.6405
TARA_N000000322	ERS488696	SAMEA2619918	ERR1726910	ERX1796614	PRJEB4352	SAMEA2619918	ERS488696	TARA_034	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	18.445	39.884	2010-01-20	5	20	(RS) Red Sea [MRGID:4264]	(REDS) Red Sea, Persian Gulf Province [MRGID:21474]	Coastal Biome	1367	141.76623359233577	60	58	62	27.558763	38.895025	25.47435	0.14795	175.509	0.635	0.269	0.001387755	0.0885	1.3525
TARA_N000000321	ERS488684	SAMEA2657039	ERR1726960	ERX1796740	PRJEB4352	SAMEA2657039	ERS488684	TARA_034	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	18.445	39.884	2010-01-20	20	180	(RS) Red Sea [MRGID:4264]	(REDS) Red Sea, Persian Gulf Province [MRGID:21474]	Coastal Biome	1367	141.76623359233577	60	58	62	27.558763	38.895025	25.47435	0.14795	175.509	0.635	0.269	0.001387755	0.0885	1.3525
TARA_N000000320	ERS488705	SAMEA2657099	ERR1726578	ERX1796898	PRJEB4352	SAMEA2657099	ERS488705	TARA_034	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	18.445	39.884	2010-01-20	180	2000	(RS) Red Sea [MRGID:4264]	(REDS) Red Sea, Persian Gulf Province [MRGID:21474]	Coastal Biome	1367	141.76623359233577	60	58	62	27.558763	38.895025	25.47435	0.14795	175.509	0.635	0.269	0.001387755	0.0885	1.3525
TARA_N000000323	ERS488694	SAMEA2619916	ERR868439	ERX948071	PRJEB4352	SAMEA2619916	ERS488694	TARA_034	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	18.445	39.884	2010-01-20	0.8	5	(RS) Red Sea [MRGID:4264]	(REDS) Red Sea, Persian Gulf Province [MRGID:21474]	Coastal Biome	1367	141.76623359233577	60	58	62	27.558763	38.895025	25.47435	0.14795	175.509	0.635	0.269	0.001387755	0.0885	1.3525
TARA_R100000008	ERS488701	SAMEA2619923	ERR594390	ERX552314	PRJEB4419	SAMEA2619923	ERS488701	TARA_034	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	18.445	39.884	2010-01-20	<0.22	0.22	(RS) Red Sea [MRGID:4264]	(REDS) Red Sea, Persian Gulf Province [MRGID:21474]	Coastal Biome	1367	141.76623359233577	60	58	62	27.558763	38.895025	25.47435	0.14795	175.509	0.635	0.269	0.001387755	0.0885	1.3525
TARA_B100000029	ERS488685	SAMEA2619907	ERR598975	ERX555956	PRJEB1787	SAMEA2619907	ERS488685	TARA_034	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	18.445	39.884	2010-01-20	0.22	1.6	(RS) Red Sea [MRGID:4264]	(REDS) Red Sea, Persian Gulf Province [MRGID:21474]	Coastal Biome	1367	141.76623359233577	60	58	62	27.558763	38.895025	25.47435	0.14795	175.509	0.635	0.269	0.001387755	0.0885	1.3525
TARA_B100000029	ERS488685	SAMEA2619907	ERR599111	ERX556025	PRJEB1787	SAMEA2619907	ERS488685	TARA_034	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	18.445	39.884	2010-01-20	0.22	1.6	(RS) Red Sea [MRGID:4264]	(REDS) Red Sea, Persian Gulf Province [MRGID:21474]	Coastal Biome	1367	141.76623359233577	60	58	62	27.558763	38.895025	25.47435	0.14795	175.509	0.635	0.269	0.001387755	0.0885	1.3525
TARA_N000000313	ERS488742	SAMEA2657060	ERR1726809	ERX1796560	PRJEB4352	SAMEA2657060	ERS488742	TARA_036	[SRF] surface water layer (ENVO:00010504)	20.824	63.525	2010-03-12	180	2000	(IO) Indian Ocean [MRGID:1904]	(ARAB) Northwest Arabian Sea Upwelling Province [MRGID:21475]	Coastal Biome	3429	418.56211359195385	5	3	7	25.681369	36.525962	24.284594	0.205491	183.417375	0.1415	0.0455	0.001387736	0.3575	1.143
TARA_N000000313	ERS488742	SAMEA2657060	ERR1726794	ERX1796787	PRJEB4352	SAMEA2657060	ERS488742	TARA_036	[SRF] surface water layer (ENVO:00010504)	20.824	63.525	2010-03-12	180	2000	(IO) Indian Ocean [MRGID:1904]	(ARAB) Northwest Arabian Sea Upwelling Province [MRGID:21475]	Coastal Biome	3429	418.56211359195385	5	3	7	25.681369	36.525962	24.284594	0.205491	183.417375	0.1415	0.0455	0.001387736	0.3575	1.143
TARA_N000000316	ERS488730	SAMEA2619943	ERR868428	ERX948030	PRJEB4352	SAMEA2619943	ERS488730	TARA_036	[SRF] surface water layer (ENVO:00010504)	20.824	63.525	2010-03-12	0.8	5	(IO) Indian Ocean [MRGID:1904]	(ARAB) Northwest Arabian Sea Upwelling Province [MRGID:21475]	Coastal Biome	3429	418.56211359195385	5	3	7	25.681369	36.525962	24.284594	0.205491	183.417375	0.1415	0.0455	0.001387736	0.3575	1.143
TARA_N000000311	ERS488712	SAMEA2656960	ERR1726951	ERX1796865	PRJEB4352	SAMEA2656960	ERS488712	TARA_036	[SRF] surface water layer (ENVO:00010504)	20.824	63.525	2010-03-12	20	180	(IO) Indian Ocean [MRGID:1904]	(ARAB) Northwest Arabian Sea Upwelling Province [MRGID:21475]	Coastal Biome	3429	418.56211359195385	5	3	7	25.681369	36.525962	24.284594	0.205491	183.417375	0.1415	0.0455	0.001387736	0.3575	1.143
TARA_N000000316	ERS488730	SAMEA2619943	ERR868406	ERX948061	PRJEB4352	SAMEA2619943	ERS488730	TARA_036	[SRF] surface water layer (ENVO:00010504)	20.824	63.525	2010-03-12	0.8	5	(IO) Indian Ocean [MRGID:1904]	(ARAB) Northwest Arabian Sea Upwelling Province [MRGID:21475]	Coastal Biome	3429	418.56211359195385	5	3	7	25.681369	36.525962	24.284594	0.205491	183.417375	0.1415	0.0455	0.001387736	0.3575	1.143
TARA_Y100000022	ERS488723	SAMEA2619936	ERR164419	ERX140303	PRJEB1788	SAMEA2619936	ERS488723	TARA_036	[SRF] surface water layer (ENVO:00010504)	20.824	63.525	2010-03-12	0.22	1.6	(IO) Indian Ocean [MRGID:1904]	(ARAB) Northwest Arabian Sea Upwelling Province [MRGID:21475]	Coastal Biome	3429	418.56211359195385	5	3	7	25.681369	36.525962	24.284594	0.205491	183.417375	0.1415	0.0455	0.001387736	0.3575	1.143
TARA_Y100000022	ERS488723	SAMEA2619936	ERR164414	ERX140300	PRJEB1788	SAMEA2619936	ERS488723	TARA_036	[SRF] surface water layer (ENVO:00010504)	20.824	63.525	2010-03-12	0.22	1.6	(IO) Indian Ocean [MRGID:1904]	(ARAB) Northwest Arabian Sea Upwelling Province [MRGID:21475]	Coastal Biome	3429	418.56211359195385	5	3	7	25.681369	36.525962	24.284594	0.205491	183.417375	0.1415	0.0455	0.001387736	0.3575	1.143
TARA_Y100000015	ERS488722	SAMEA2619935	ERR594334	ERX552247	PRJEB1788	SAMEA2619935	ERS488722	TARA_036	[SRF] surface water layer (ENVO:00010504)	20.824	63.525	2010-03-12	0.1	0.22	(IO) Indian Ocean [MRGID:1904]	(ARAB) Northwest Arabian Sea Upwelling Province [MRGID:21475]	Coastal Biome	3429	418.56211359195385	5	3	7	25.681369	36.525962	24.284594	0.205491	183.417375	0.1415	0.0455	0.001387736	0.3575	1.143
TARA_R100000028	ERS488737	SAMEA2619950	ERR594369	ERX552322	PRJEB4419	SAMEA2619950	ERS488737	TARA_036	[SRF] surface water layer (ENVO:00010504)	20.824	63.525	2010-03-12	<0.22	0.22	(IO) Indian Ocean [MRGID:1904]	(ARAB) Northwest Arabian Sea Upwelling Province [MRGID:21475]	Coastal Biome	3429	418.56211359195385	5	3	7	25.681369	36.525962	24.284594	0.205491	183.417375	0.1415	0.0455	0.001387736	0.3575	1.143
TARA_B100000034	ERS488714	SAMEA2619927	ERR598966	ERX556073	PRJEB1787	SAMEA2619927	ERS488714	TARA_036	[SRF] surface water layer (ENVO:00010504)	20.824	63.525	2010-03-12	0.22	1.6	(IO) Indian Ocean [MRGID:1904]	(ARAB) Northwest Arabian Sea Upwelling Province [MRGID:21475]	Coastal Biome	3429	418.56211359195385	5	3	7	25.681369	36.525962	24.284594	0.205491	183.417375	0.1415	0.0455	0.001387736	0.3575	1.143
TARA_B100000034	ERS488714	SAMEA2619927	ERR599143	ERX555943	PRJEB1787	SAMEA2619927	ERS488714	TARA_036	[SRF] surface water layer (ENVO:00010504)	20.824	63.525	2010-03-12	0.22	1.6	(IO) Indian Ocean [MRGID:1904]	(ARAB) Northwest Arabian Sea Upwelling Province [MRGID:21475]	Coastal Biome	3429	418.56211359195385	5	3	7	25.681369	36.525962	24.284594	0.205491	183.417375	0.1415	0.0455	0.001387736	0.3575	1.143
TARA_N000000317	ERS488753	SAMEA2619958	ERR868487	ERX947989	PRJEB4352	SAMEA2619958	ERS488753	TARA_036	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	20.824	63.525	2010-03-12	0.8	5	(IO) Indian Ocean [MRGID:1904]	(ARAB) Northwest Arabian Sea Upwelling Province [MRGID:21475]	Coastal Biome	3429	418.56211359195385	17	15	19	25.329231	36.535819	24.403813	0.24107	180.776875	1.115	0.277	0.001387736	0.431	1.4395
TARA_N000000317	ERS488753	SAMEA2619958	ERR868400	ERX948072	PRJEB4352	SAMEA2619958	ERS488753	TARA_036	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	20.824	63.525	2010-03-12	0.8	5	(IO) Indian Ocean [MRGID:1904]	(ARAB) Northwest Arabian Sea Upwelling Province [MRGID:21475]	Coastal Biome	3429	418.56211359195385	17	15	19	25.329231	36.535819	24.403813	0.24107	180.776875	1.115	0.277	0.001387736	0.431	1.4395
TARA_N000000319	ERS488754	SAMEA2619959	ERR1700904	ERX1771197	PRJEB4352	SAMEA2619959	ERS488754	TARA_036	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	20.824	63.525	2010-03-12	5	20	(IO) Indian Ocean [MRGID:1904]	(ARAB) Northwest Arabian Sea Upwelling Province [MRGID:21475]	Coastal Biome	3429	418.56211359195385	17	15	19	25.329231	36.535819	24.403813	0.24107	180.776875	1.115	0.277	0.001387736	0.431	1.4395
TARA_R100000030	ERS488757	SAMEA2619962	ERR594402	ERX552324	PRJEB4419	SAMEA2619962	ERS488757	TARA_036	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	20.824	63.525	2010-03-12	<0.22	0.22	(IO) Indian Ocean [MRGID:1904]	(ARAB) Northwest Arabian Sea Upwelling Province [MRGID:21475]	Coastal Biome	3429	418.56211359195385	17	15	19	25.329231	36.535819	24.403813	0.24107	180.776875	1.115	0.277	0.001387736	0.431	1.4395
TARA_B100000035	ERS488747	SAMEA2619952	ERR598974	ERX556135	PRJEB1787	SAMEA2619952	ERS488747	TARA_036	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	20.824	63.525	2010-03-12	0.22	1.6	(IO) Indian Ocean [MRGID:1904]	(ARAB) Northwest Arabian Sea Upwelling Province [MRGID:21475]	Coastal Biome	3429	418.56211359195385	17	15	19	25.329231	36.535819	24.403813	0.24107	180.776875	1.115	0.277	0.001387736	0.431	1.4395
TARA_B100000035	ERS488747	SAMEA2619952	ERR599028	ERX556019	PRJEB1787	SAMEA2619952	ERS488747	TARA_036	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	20.824	63.525	2010-03-12	0.22	1.6	(IO) Indian Ocean [MRGID:1904]	(ARAB) Northwest Arabian Sea Upwelling Province [MRGID:21475]	Coastal Biome	3429	418.56211359195385	17	15	19	25.329231	36.535819	24.403813	0.24107	180.776875	1.115	0.277	0.001387736	0.431	1.4395
TARA_N000000314	ERS488746	SAMEA2657098	ERR1726843	ERX1796890	PRJEB4352	SAMEA2657098	ERS488746	TARA_036	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	20.824	63.525	2010-03-12	180	2000	(IO) Indian Ocean [MRGID:1904]	(ARAB) Northwest Arabian Sea Upwelling Province [MRGID:21475]	Coastal Biome	3429	418.56211359195385	20	18	22	25.051687	36.522781	24.47685	0.28292	177.15375	1.115	0.277	0.001387736	0.431	1.4395
TARA_N000000312	ERS488744	SAMEA2657080	ERR1726554	ERX1796831	PRJEB4352	SAMEA2657080	ERS488744	TARA_036	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	20.824	63.525	2010-03-12	20	180	(IO) Indian Ocean [MRGID:1904]	(ARAB) Northwest Arabian Sea Upwelling Province [MRGID:21475]	Coastal Biome	3429	418.56211359195385	20	18	22	25.051687	36.522781	24.47685	0.28292	177.15375	1.115	0.277	0.001387736	0.431	1.4395
TARA_N000000314	ERS488746	SAMEA2657098	ERR1726920	ERX1796555	PRJEB4352	SAMEA2657098	ERS488746	TARA_036	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	20.824	63.525	2010-03-12	180	2000	(IO) Indian Ocean [MRGID:1904]	(ARAB) Northwest Arabian Sea Upwelling Province [MRGID:21475]	Coastal Biome	3429	418.56211359195385	20	18	22	25.051687	36.522781	24.47685	0.28292	177.15375	1.115	0.277	0.001387736	0.431	1.4395
TARA_N000000303	ERS488780	SAMEA2619981	ERR873962	ERX953565	PRJEB4352	SAMEA2619981	ERS488780	TARA_037	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	20.828	63.6	2010-03-12	0.8	5	(IO) Indian Ocean [MRGID:1904]	(ARAB) Northwest Arabian Sea Upwelling Province [MRGID:21475]	Coastal Biome	3394	425.5202582831161	600	596	605	11.984006	35.672725	27.130513	0.008026	1.340375	9.20977e-4	0.005607758	0.001387737	3.0575876235961914	52.6118049621582
TARA_N000000303	ERS488780	SAMEA2619981	ERR873969	ERX953563	PRJEB4352	SAMEA2619981	ERS488780	TARA_037	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	20.828	63.6	2010-03-12	0.8	5	(IO) Indian Ocean [MRGID:1904]	(ARAB) Northwest Arabian Sea Upwelling Province [MRGID:21475]	Coastal Biome	3394	425.5202582831161	600	596	605	11.984006	35.672725	27.130513	0.008026	1.340375	9.20977e-4	0.005607758	0.001387737	3.0575876235961914	52.6118049621582
TARA_Y100000310	ERS488773	SAMEA2619974	ERR594345	ERX552299	PRJEB1788	SAMEA2619974	ERS488773	TARA_037	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	20.828	63.6	2010-03-12	0.1	0.22	(IO) Indian Ocean [MRGID:1904]	(ARAB) Northwest Arabian Sea Upwelling Province [MRGID:21475]	Coastal Biome	3394	425.5202582831161	600	596	605	11.984006	35.672725	27.130513	0.008026	1.340375	9.20977e-4	0.005607758	0.001387737	3.0575876235961914	52.6118049621582
TARA_Y100000310	ERS488773	SAMEA2619974	ERR594290	ERX552294	PRJEB1788	SAMEA2619974	ERS488773	TARA_037	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	20.828	63.6	2010-03-12	0.1	0.22	(IO) Indian Ocean [MRGID:1904]	(ARAB) Northwest Arabian Sea Upwelling Province [MRGID:21475]	Coastal Biome	3394	425.5202582831161	600	596	605	11.984006	35.672725	27.130513	0.008026	1.340375	9.20977e-4	0.005607758	0.001387737	3.0575876235961914	52.6118049621582
TARA_R100000049	ERS488791	SAMEA2619992	ERR599372	ERX556323	PRJEB4419	SAMEA2619992	ERS488791	TARA_037	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	20.828	63.6	2010-03-12	<0.22	0.22	(IO) Indian Ocean [MRGID:1904]	(ARAB) Northwest Arabian Sea Upwelling Province [MRGID:21475]	Coastal Biome	3394	425.5202582831161	600	596	605	11.984006	35.672725	27.130513	0.008026	1.340375	9.20977e-4	0.005607758	0.001387737	3.0575876235961914	52.6118049621582
TARA_R100000049	ERS488791	SAMEA2619992	ERR2752152	ERX2765198	PRJEB4419	SAMEA2619992	ERS488791	TARA_037	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	20.828	63.6	2010-03-12	<0.22	0.22	(IO) Indian Ocean [MRGID:1904]	(ARAB) Northwest Arabian Sea Upwelling Province [MRGID:21475]	Coastal Biome	3394	425.5202582831161	600	596	605	11.984006	35.672725	27.130513	0.008026	1.340375	9.20977e-4	0.005607758	0.001387737	3.0575876235961914	52.6118049621582
TARA_B100000315	ERS488769	SAMEA2619970	ERR599031	ERX556069	PRJEB1787	SAMEA2619970	ERS488769	TARA_037	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	20.828	63.6	2010-03-12	0.22	1.6	(IO) Indian Ocean [MRGID:1904]	(ARAB) Northwest Arabian Sea Upwelling Province [MRGID:21475]	Coastal Biome	3394	425.5202582831161	600	596	605	11.984006	35.672725	27.130513	0.008026	1.340375	9.20977e-4	0.005607758	0.001387737	3.0575876235961914	52.6118049621582
TARA_B100000315	ERS488769	SAMEA2619970	ERR599062	ERX556027	PRJEB1787	SAMEA2619970	ERS488769	TARA_037	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	20.828	63.6	2010-03-12	0.22	1.6	(IO) Indian Ocean [MRGID:1904]	(ARAB) Northwest Arabian Sea Upwelling Province [MRGID:21475]	Coastal Biome	3394	425.5202582831161	600	596	605	11.984006	35.672725	27.130513	0.008026	1.340375	9.20977e-4	0.005607758	0.001387737	3.0575876235961914	52.6118049621582
TARA_N000000038	ERS488816	SAMEA2656981	ERR1700914	ERX1771179	PRJEB4352	SAMEA2656981	ERS488816	TARA_038	[SRF] surface water layer (ENVO:00010504)	19.017	64.576	2010-03-15	20	180	(IO) Indian Ocean [MRGID:1904]	(MONS) Indian Monsoon Gyres Province [MRGID:21471]	Trades Biome	3342	587.2093807819068	5	3	7	26.313595	36.618044	24.148331	0.113641	187.7395	0.4195	0.107	0.001387726	0.337	1.278
TARA_N000000039	ERS488820	SAMEA2657022	ERR1700906	ERX1771190	PRJEB4352	SAMEA2657022	ERS488820	TARA_038	[SRF] surface water layer (ENVO:00010504)	19.017	64.576	2010-03-15	180	2000	(IO) Indian Ocean [MRGID:1904]	(MONS) Indian Monsoon Gyres Province [MRGID:21471]	Trades Biome	3342	587.2093807819068	5	3	7	26.313595	36.618044	24.148331	0.113641	187.7395	0.4195	0.107	0.001387726	0.337	1.278
TARA_N000000029	ERS488809	SAMEA2620010	ERR868498	ERX948026	PRJEB4352	SAMEA2620010	ERS488809	TARA_038	[SRF] surface water layer (ENVO:00010504)	19.017	64.576	2010-03-15	0.8	5	(IO) Indian Ocean [MRGID:1904]	(MONS) Indian Monsoon Gyres Province [MRGID:21471]	Trades Biome	3342	587.2093807819068	5	3	7	26.313595	36.618044	24.148331	0.113641	187.7395	0.4195	0.107	0.001387726	0.337	1.278
TARA_N000000029	ERS488809	SAMEA2620010	ERR868503	ERX948057	PRJEB4352	SAMEA2620010	ERS488809	TARA_038	[SRF] surface water layer (ENVO:00010504)	19.017	64.576	2010-03-15	0.8	5	(IO) Indian Ocean [MRGID:1904]	(MONS) Indian Monsoon Gyres Province [MRGID:21471]	Trades Biome	3342	587.2093807819068	5	3	7	26.313595	36.618044	24.148331	0.113641	187.7395	0.4195	0.107	0.001387726	0.337	1.278
TARA_N000000039	ERS488820	SAMEA2657022	ERR1700907	ERX1771188	PRJEB4352	SAMEA2657022	ERS488820	TARA_038	[SRF] surface water layer (ENVO:00010504)	19.017	64.576	2010-03-15	180	2000	(IO) Indian Ocean [MRGID:1904]	(MONS) Indian Monsoon Gyres Province [MRGID:21471]	Trades Biome	3342	587.2093807819068	5	3	7	26.313595	36.618044	24.148331	0.113641	187.7395	0.4195	0.107	0.001387726	0.337	1.278
TARA_Y100000287	ERS488804	SAMEA2620005	ERR164418	ERX140288	PRJEB1788	SAMEA2620005	ERS488804	TARA_038	[SRF] surface water layer (ENVO:00010504)	19.017	64.576	2010-03-15	0.22	1.6	(IO) Indian Ocean [MRGID:1904]	(MONS) Indian Monsoon Gyres Province [MRGID:21471]	Trades Biome	3342	587.2093807819068	5	3	7	26.313595	36.618044	24.148331	0.113641	187.7395	0.4195	0.107	0.001387726	0.337	1.278
TARA_Y100000289	ERS488803	SAMEA2620004	ERR594330	ERX552267	PRJEB1788	SAMEA2620004	ERS488803	TARA_038	[SRF] surface water layer (ENVO:00010504)	19.017	64.576	2010-03-15	0.1	0.22	(IO) Indian Ocean [MRGID:1904]	(MONS) Indian Monsoon Gyres Province [MRGID:21471]	Trades Biome	3342	587.2093807819068	5	3	7	26.313595	36.618044	24.148331	0.113641	187.7395	0.4195	0.107	0.001387726	0.337	1.278
TARA_R100000081	ERS488813	SAMEA2620014	ERR594374	ERX552312	PRJEB4419	SAMEA2620014	ERS488813	TARA_038	[SRF] surface water layer (ENVO:00010504)	19.017	64.576	2010-03-15	<0.22	0.22	(IO) Indian Ocean [MRGID:1904]	(MONS) Indian Monsoon Gyres Province [MRGID:21471]	Trades Biome	3342	587.2093807819068	5	3	7	26.313595	36.618044	24.148331	0.113641	187.7395	0.4195	0.107	0.001387726	0.337	1.278
TARA_R100000081	ERS488813	SAMEA2620014	ERR594400	ERX552363	PRJEB4419	SAMEA2620014	ERS488813	TARA_038	[SRF] surface water layer (ENVO:00010504)	19.017	64.576	2010-03-15	<0.22	0.22	(IO) Indian Ocean [MRGID:1904]	(MONS) Indian Monsoon Gyres Province [MRGID:21471]	Trades Biome	3342	587.2093807819068	5	3	7	26.313595	36.618044	24.148331	0.113641	187.7395	0.4195	0.107	0.001387726	0.337	1.278
TARA_B100000066	ERS488799	SAMEA2620000	ERR599102	ERX556006	PRJEB1787	SAMEA2620000	ERS488799	TARA_038	[SRF] surface water layer (ENVO:00010504)	19.017	64.576	2010-03-15	0.22	1.6	(IO) Indian Ocean [MRGID:1904]	(MONS) Indian Monsoon Gyres Province [MRGID:21471]	Trades Biome	3342	587.2093807819068	5	3	7	26.313595	36.618044	24.148331	0.113641	187.7395	0.4195	0.107	0.001387726	0.337	1.278
TARA_B100000066	ERS488799	SAMEA2620000	ERR599158	ERX556116	PRJEB1787	SAMEA2620000	ERS488799	TARA_038	[SRF] surface water layer (ENVO:00010504)	19.017	64.576	2010-03-15	0.22	1.6	(IO) Indian Ocean [MRGID:1904]	(MONS) Indian Monsoon Gyres Province [MRGID:21471]	Trades Biome	3342	587.2093807819068	5	3	7	26.313595	36.618044	24.148331	0.113641	187.7395	0.4195	0.107	0.001387726	0.337	1.278
TARA_N000000041	ERS488822	SAMEA2657041	ERR1726736	ERX1796790	PRJEB4352	SAMEA2657041	ERS488822	TARA_038	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	19.017	64.576	2010-03-15	20	180	(IO) Indian Ocean [MRGID:1904]	(MONS) Indian Monsoon Gyres Province [MRGID:21471]	Trades Biome	3342	587.2093807819068	25	23	27	25.607735	36.549506	24.3126	0.185922	189.0233	1.858	0.7	0.001387726	0.417	1.625
TARA_N000000042	ERS488824	SAMEA2657069	ERR1726868	ERX1796922	PRJEB4352	SAMEA2657069	ERS488824	TARA_038	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	19.017	64.576	2010-03-15	180	2000	(IO) Indian Ocean [MRGID:1904]	(MONS) Indian Monsoon Gyres Province [MRGID:21471]	Trades Biome	3342	587.2093807819068	25	23	27	25.607735	36.549506	24.3126	0.185922	189.0233	1.858	0.7	0.001387726	0.417	1.625
